cardCode,name,descriptionRaw,rarityRef,regionRefs,cost,type,price
06NX030,Kẻ Đào Ngũ,"Ta nhận cường hóa của đồng minh ở mọi nơi.
",Rare,['Noxus'],5,Bài quân,30
06NX013,Kẻ Thạo Phép,"Xuất Trận: Làm Choáng 1 kẻ địch hoặc nếu kẻ địch đã Bị Choáng sẵn, gây 2 sát thương lên lá bài đó.",Common,['Noxus'],2,Bài quân,10
06NX040,Sân Huấn Luyện Trifarix,"Mỗi vòng đấu, lần đầu tiên 1 đồng minh có 5+ Sức Mạnh tấn công, Tiến Công",Epic,['Noxus'],4,Địa Danh,120
06NX028,Nhạc Viện Ravenbloom,"Đếm Ngược Từ 11: Tạo trên tay 1 lá Tybaulk.
Ta đẩy nhanh lên 1 vòng đấu với mỗi bài phép Nhanh, bài phép Chậm hoặc Kỹ Năng ngươi đã sử dụng trong trận đấu. ",Rare,['Noxus'],1,Địa Danh,30
06NX028T1,Tybaulk,"Khi ta được triệu hồi, ban +1|+0 cho đồng minh ở mọi nơi, đồng thời tăng thêm 1 sát thương cho tất cả bài phép và Kỹ Năng của ngươi trong thời gian còn lại của trận đấu.",None,['Noxus'],6,Bài quân,0
06NX014,Hỏa Cầu,"Chọn 1 bài quân. Lần tiếp theo bài quân đó nhận 1+ sát thương trong vòng này, tiêu diệt nó.",Common,['Noxus'],2,Bài phép,10
06NX031,Yeti Bị Giam Cầm,Danh Vọng: Ta được giảm 4 tiêu hao. ,Common,['Noxus'],5,Bài quân,10
06NX009,Lưng Xám Bị Giam Cầm,"Tấn Công: Ta gây 3 sát thương lên kẻ chặn đòn của ta. Nếu kẻ địch đó đã bị tiêu diệt hoặc biến mất, thay vào đó, ta gây 3 sát thương lên Nhà Chính của đối thủ.",Common,['Noxus'],4,Bài quân,10
06NX009T1,Phục Tùng Mệnh Lệnh,"Gây 3 sát thương lên kẻ địch chặn đòn của Lưng Xám Bị Giam Cầm. Nếu kẻ địch đó đã bị tiêu diệt hoặc biến mất, thay vào đó, gây 3 sát thương lên Nhà Chính của đối thủ.",None,['Noxus'],0,Kỹ năng,0
06NX015,Học Trò Hồn Thuật,"Mỗi vòng đấu, lần đầu tiên ngươi sử dụng 1 bài phép Nhanh, bài phép Chậm hoặc Kỹ Năng, ta sẽ sử dụng Phép Thuật Rực Cháy.",Common,['Noxus'],3,Bài quân,10
06NX037,Đá Tưởng Ký Noxus,"Tạo trên tay 1 lá Quyết Tâm Sắc Bén, Lốc Xoáy Tử Vong hoặc Khí Giới Tử Binh Phù Du.",Rare,['Noxus'],1,Bài phép,30
06NX015T1,Phép Thuật Rực Cháy,Gây 1 sát thương lên Nhà Chính của đối thủ.,None,['Noxus'],0,Kỹ năng,0
06NX008,Lớp Trưởng,"Khi ngươi sử dụng bài phép Nhanh, bài phép Chậm hoặc Kỹ Năng, ban cho ta +1|+0.",Epic,['Noxus'],3,Bài quân,120
06NX013T1,Cơ Bắp Tê Cứng,"Làm Choáng 1 kẻ địch hoặc nếu kẻ địch đã Bị Choáng sẵn, gây 2 sát thương lên lá bài đó.",None,['Noxus'],0,Kỹ năng,0
06NX024T1,Găng Tay Kashuri,Gây 2 sát thương lên 1 kẻ địch.,None,['Noxus'],0,Kỹ năng,0
06MT044,Hằng Tinh Solari,Hừng Đông: Trao +0|+2 cho các đồng minh khác trong vòng này.,Common,['Targon'],4,Bài quân,10
06MT036,Thỉnh Cầu Thiên Giới,"Hồi đầy Máu cho tất cả đồng minh, rồi tăng Sức Mạnh của họ lên bằng với Máu.",Epic,['Targon'],6,Bài phép,120
06MT039,Xứ Sở Rồng,Đếm Ngược Từ 3: Triệu hồi Tiếng Vọng Inviolus.,Epic,['Targon'],3,Địa Danh,120
06MT045,Bộ Ba Thượng Giới,"Hiệu Triệu 1 lá bài Thượng Giới tiêu hao thấp, 1 trung bình và 1 cao.",Rare,['Targon'],6,Bài phép,30
06MT043,Đá Tưởng Ký Targon,"Tạo trên tay 1 lá Thiên Cổ Vô Biên, Tĩnh Lặng hoặc Targon Ban Phước Phù Du.",Rare,['Targon'],1,Bài phép,30
06MT029,"Esmus, Hơi Thở Thế Gian","Khi ta được triệu hồi, gài 1 lá Chuông lên lá bài trên cùng của bộ bài.
Hỗ Trợ: Ban +1|+1 cho đồng minh được ta hỗ trợ.",Common,['Targon'],2,Bài quân,10
06MT038,Ánh Sáng Trong Đêm,Chạng Vạng: Trao +2|+1 và Áp Đảo cho các đồng minh khác trong vòng này.,Common,['Targon'],7,Bài quân,10
06MT047,Xoáy Lốc Bí Ẩn,"Khi ta được triệu hồi hoặc khi ta đếm ngược, gài 3 lá Chuông vào bộ bài. Đếm Ngược Từ 2: Rút 1 lá bài.
",Rare,['Targon'],2,Địa Danh,30
06MT041,Bầy Chó Săn,Ban cường hóa Định Mệnh của ta cho Bầy Chó Săn đồng minh ở mọi nơi.,Common,['Targon'],4,Bài quân,10
06MT049,Phước Lành Của Mikhael,Ban +1|+2 và xóa bỏ tất cả đặc điểm có hại cho 1 đồng minh.,Rare,['Targon'],3,Bài phép,30
06RU025,Evelynn,"Khởi Nguồn: Yêu Nữ.
Khi ta được triệu hồi, triệu hồi 1 Yêu Linh ngẫu nhiên.",Champion,['Runeterra'],4,Bài quân,300
06RU025T4,Yêu Linh Nguy Hiểm,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['PiltoverZaun'],1,Bài quân,0
06RU025T7,Yêu Linh Quỷ Ám,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['ShadowIsles'],1,Bài quân,0
06RU025T14,Yêu Nữ,Ngươi có thể thêm mọi lá bài triệu hồi Yêu Linh khi xây dựng bộ bài.,None,['Runeterra'],0,Kỹ năng,0
06RU025T5,Evelynn,"Khi ngươi hoặc 1 đồng minh tiêu diệt 1 Yêu Linh đồng minh, trao cho ta đặc điểm của Yêu Linh đó trong vòng này.
Kết Thúc Vòng Đấu: Triệu hồi 1 Yêu Linh ngẫu nhiên. Nếu có ít hơn 6 đồng minh đã hy sinh trong trận đấu này, biến đổi ta thành Evelynn. ",None,['Runeterra'],4,Bài quân,0
06RU025T8,Yêu Linh Canh Gác,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['Shurima'],1,Bài quân,0
06RU025T12,Yêu Linh Phai Mờ,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['Ionia'],1,Bài quân,0
06RU025T10,Yêu Linh Dữ Tợn,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['Bilgewater'],1,Bài quân,0
06RU025T3,Yêu Linh Phân Tán,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['BandleCity'],1,Bài quân,0
06RU025T1,Yêu Linh Tuyệt Vọng,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['Noxus'],1,Bài quân,0
06RU025T9,Yêu Linh Nổi Giận,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['Targon'],1,Bài quân,0
06RU025T11,Yêu Linh Cứng Cỏi,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['Demacia'],1,Bài quân,0
06RU025T2,Yêu Linh Cứng Đầu,"Khi ngươi cho 1 đồng minh xuất trận, hy sinh ta để ban cho đồng minh đó chỉ số và đặc điểm có lợi của ta.",None,['Freljord'],1,Bài quân,0
06RU025T6,Hắc Ám Bùng Nổ Của Evelynn,"Ngăn chặn tất cả bài phép cũng như kỹ năng của địch đang sử dụng lên Evelynn và cô Ra Đòn lên 1 kẻ địch.
Tạo 1 lá Evelynn trong bộ bài.",None,['Runeterra'],4,Bài phép,0
06RU001,Bard,"Khởi Nguồn: Ông Bụt Vũ Trụ.
Tấn Công: Gài 3 lá Chuông vào bộ bài.",Champion,['Runeterra'],4,Bài quân,300
06RU001T8,Thế Giới Mầu Nhiệm Của Bard,"Rút 1 lá tuỳ tùng, sau đó kích hoạt hiệu ứng của tất cả ân huệ trong 3 lá bài trên cùng của bộ bài.
Tạo 1 lá Bard trong bộ bài.",None,['Runeterra'],3,Bài phép,0
06RU001T4,Bard,"Tấn Công: Gài 6 lá Chuông vào bộ bài.
Khi kích hoạt Chuông, ban +1|+1 cho 1 đồng minh ngẫu nhiên trên bàn.",None,['Runeterra'],4,Bài quân,0
06RU001T9,Ông Bụt Vũ Trụ,"Ngươi có thể thêm mọi lá bài gài Chuông vào trong bộ bài khi xây dựng bộ bài. 
Bắt Đầu Vòng Đấu: Nếu ngươi có 3+ ngọc năng lượng, gài 1 lá Chuông vào bộ bài với mỗi lá Bard trong bộ bài khi bắt đầu trận.",None,['Runeterra'],0,Kỹ năng,0
06RU001T3,Chuông,Ban +1|+1 cho 1 đồng minh ngẫu nhiên trên tay.,None,['Runeterra'],0,Bài Bẫy,0
06RU002,Jhin,"Khởi Nguồn: Nghệ Sĩ Tử Thần. 
Tấn Công: Gây 2 sát thương lên tất cả kẻ địch Bị Choáng.",Champion,['Runeterra'],4,Bài quân,300
06RU002T6,Lần Nảy Thứ Hai,Gây 4 sát thương lên 1 bài quân.,None,['Runeterra'],0,Bài phép,0
06RU002T1,Jhin,"
Tấn Công: Gây 4 sát thương lên tất cả kẻ địch Bị Choáng và Nhà Chính của đối thủ.
",None,['Runeterra'],4,Bài quân,0
06RU002T5,Nghệ Sĩ Tử Thần,"Nếu có 1 lá Jhin trong bộ bài khi bắt đầu trận, với mỗi 3 bài phép Nhanh, bài phép Chậm hoặc Kỹ Năng ngươi sử dụng khi Chứng Kiến Jhin, sử dụng Bẫy Hoa Sen.
Ngươi có thể thêm mọi tuỳ tùng có Kỹ Năng vào bộ bài khi xây dựng bộ bài.
",None,['Runeterra'],0,Kỹ năng,0
06RU002T12,Sân Khấu Tử Thần,Gây 4 sát thương lên tất cả kẻ địch Bị Choáng và Nhà Chính của đối thủ.,None,['Runeterra'],0,Kỹ năng,0
06RU002T13,Nét Vẽ Chết Chóc,Gây 2 sát thương lên tất cả kẻ địch Bị Choáng.,None,['Runeterra'],0,Kỹ năng,0
06RU002T4,Bẫy Hoa Sen,"Gây 1 sát thương lên Nhà Chính của đối thủ. Nếu có Jhin trên bàn, Làm Choáng kẻ địch Yếu Nhất.",None,['Runeterra'],0,Kỹ năng,0
06RU002T2,Lựu Đạn Nhảy Múa Của Jhin,"Gây 1 sát thương lên 1 bài quân. Tạo trên tay 1 lá Lần Nảy Thứ Hai khi Bắt Đầu Vòng Đấu tiếp theo.
Tạo 1 lá Jhin trong bộ bài.",None,['Runeterra'],4,Bài phép,0
06RU046,Lựu Đạn Nhảy Múa,Gây 1 sát thương lên 1 bài quân. Tạo trên tay 1 lá Lần Nảy Thứ Hai khi Bắt Đầu Vòng Đấu tiếp theo.,None,['Runeterra'],4,Bài phép,0
06RU044,Hắc Ám Bùng Nổ,Ngăn chặn tất cả bài phép cũng như kỹ năng của địch đang sử dụng lên Evelynn và cô Ra Đòn lên 1 kẻ địch.,None,['Runeterra'],4,Bài phép,0
06RU045,Thế Giới Mầu Nhiệm,"Rút 1 lá tuỳ tùng, sau đó kích hoạt hiệu ứng của tất cả ân huệ trong 3 lá bài trên cùng của bộ bài.",None,['Runeterra'],3,Bài phép,0
06FR029,Sợ Cứng Đơ Người,Đóng Băng 1 kẻ địch và triệu hồi 1 lá Bầy Sói Nanh Trắng. ,Epic,['Freljord'],4,Bài phép,120
06FR033,Lợn Rừng Sát Thủ,Trăng Trối: Nhận 1 ngọc năng lượng rỗng.,Common,['Freljord'],3,Bài quân,10
06FR038,Đôi Cánh Phượng Hoàng Băng,"Gây 3 sát thương lên TẤT CẢ bài quân.
Khai Sáng: Thay vào đó, gây 3 sát thương lên tất cả kẻ địch và hồi 3 máu cho Nhà Chính.",Rare,['Freljord'],7,Bài phép,30
06FR030,Sứ Giả Trung Thành,Xuất Trận: Triệu hồi 1 lá Tùy Tùng Đóng Băng hoặc đẩy nhanh tất cả lá Tùy Tùng Đóng Băng của ngươi tiến lên 1 vòng.,Common,['Freljord'],2,Bài quân,10
06FR039,Móng Sắc Cuồng Bạo,Biến đổi 1 tùy tùng đồng minh thành 1 lá Móng Sắc Đầu Đàn.,Rare,['Freljord'],6,Bài phép,30
06FR028,"Revna, Người Lưu Giữ Truyền Thuyết","Khi ta được triệu hồi, ban chỉ số của ta cho các bài quân trong bộ bài, sau đó rút 1 bài quân 5+ Sức mạnh.",Epic,['Freljord'],6,Bài quân,120
06FR030T2,Sứ Giả Trung Thành,Xuất Trận: Triệu hồi 1 lá Tùy Tùng Đóng Băng.,None,['Freljord'],2,Bài quân,0
06FR030T1,Sứ Giả Trung Thành,Xuất Trận: Đẩy Nhanh tất cả lá Tùy Tùng Đóng Băng của ngươi tiến lên 1 vòng.,None,['Freljord'],2,Bài quân,0
06FR037,Mặt Băng Nứt Vỡ,"Ban cho kẻ địch ""Đóng Băng ta khi Bắt Đầu Vòng Đấu tiếp theo.""",Common,['Freljord'],1,Bài phép,10
06BC045,Nấm Lùn Biết Nói,"Trao +1|+1 cho đồng minh trong vòng này. Nếu đồng minh được tạo ra, trao +2|+2 thay vì +1|+1.",Epic,['BandleCity'],4,Bài phép,120
06BC036,Paparo Vĩ Đại,"Xuất Trận: Hình Thành 1 Yordle.
Tấn Công: Ban +1|+0 cho các Yordle đồng minh.",Epic,['BandleCity'],3,Bài quân,120
06BC040,Đá Tưởng Ký Bandle,"Tạo trên tay 1 lá Cỗ Máy Yordle, Điệp Khúc Anh Hùng hoặc Lao Móc Điện Phù Du.",Rare,['BandleCity'],1,Bài phép,30
06BC039,Bom Oanh Tạc,Gây 2 sát thương lên 1 bài quân và triệu hồi 1 lá Bom Nén.,Common,['BandleCity'],2,Bài phép,10
06BC044,Mắt Xích Không Gian,Gây 2 sát thương lên 1 kẻ địch và Làm Choáng 1 kẻ địch khác. Gài 6 lá Chuông vào bộ bài.,Rare,['BandleCity'],5,Bài phép,30
06BC026,"Byrd, Người Gióng Chuông","Khi ta được triệu hồi, gài 1 lá Chuông lên lá bài trên cùng của bộ bài.",Common,['BandleCity'],1,Bài quân,10
06BC030,Nấm Lân Cận,"Gây 1 sát thương lên 1 bài quân. Nếu một bẫy hoặc ân huệ của ngươi kích hoạt trong vòng này, gây 3 sát thương lên bài quân đó.",Common,['BandleCity'],2,Bài phép,10
06BC031,"Maduli, Kẻ Giữ Cổng","Khi ta được triệu hồi, gài 1 lá Chuông lên lá bài trên cùng của bộ bài, sau đó nhân đôi ân huệ trong bộ bài.",Rare,['BandleCity'],6,Bài quân,30
06BC035,Cổ Thụ Giấy,"Khi 1 đồng minh được trang bị tấn công, ban +1|+0 cho trang bị đó.",Rare,['BandleCity'],2,Địa Danh,30
06IO005,Nhà Hát Khủng Khiếp,Thu Về 1 bài quân với 3- Máu.,Common,['Ionia'],2,Bài phép,10
06IO038,Hỗ Trợ Tinh Thần,Ta được giảm 2 tiêu hao nếu ngươi đã hỗ trợ 1 đồng minh trong trận đấu.Trao Lá Chắn cho 1 đồng minh trong vòng này.,Common,['Ionia'],4,Bài phép,10
06IO012,Tiếng Gọi Của Kinkou,Triệu hồi 1 lá Người Giữ Mặt Nạ ngay bây giờ hoặc khi Bắt Đầu Vòng Đấu tiếp theo. Rút 1 lá bài.,Common,['Ionia'],4,Bài phép,10
06IO009,Rồng Phục Kích,Phát động tấn công với 2 lá Rồng Nhí.,Common,['Ionia'],6,Bài phép,10
06IO033,Cơn Bão Vũ Kiếm,"Cho tới hết trận đấu, khi ngươi dùng Vũ Kiếm, triệu hồi thêm 1 lá Lưỡi Kiếm ở vị trí tấn công.
Vũ Kiếm 1.",Epic,['Ionia'],5,Bài phép,120
06IO004,Nghệ Nhân,Xuất Trận: Thu Về 1 bài quân có ít Sức Mạnh hơn ta.,Rare,['Ionia'],3,Bài quân,30
06IO010,Đồi Gió Hú,"Khi ta được triệu hồi, rút Yasuo và Làm Choáng kẻ địch Mạnh Nhất.
Khi nhận lượt tấn công, Làm Choáng kẻ địch Mạnh Nhất.",Epic,['Ionia'],5,Địa Danh,120
06IO036,Đá Tưởng Ký Ionia,"Tạo trên tay 1 lá Nhà Hát Khủng Khiếp, Nghi Thức Vi Tân hoặc Nhất Thống Phù Du.",Rare,['Ionia'],1,Bài phép,30
06IO012T1,Tiếng Gọi Của Kinkou,Triệu hồi 1 lá Người Giữ Mặt Nạ khi Bắt Đầu Vòng Đấu tiếp theo. Rút 1 lá bài. ,None,['Ionia'],4,Bài phép,0
06IO012T2,Tiếng Gọi Của Kinkou,Triệu hồi 1 lá Người Giữ Mặt Nạ. Rút 1 lá bài.,None,['Ionia'],4,Bài phép,0
06IO003,Hậu Đài Viên,Xuất Trận: Làm Choáng 1 kẻ địch.,Common,['Ionia'],2,Bài quân,10
06IO003T1,Màn Diễn Choáng Ngợp,Làm Choáng 1 kẻ địch.,None,['Ionia'],0,Kỹ năng,0
06IO004T1,Tài Nghệ Vô Song,Thu Về 1 bài quân có ít Sức Mạnh hơn ta.,None,['Ionia'],0,Kỹ năng,0
06IO035,Môn Sinh Kinkou,"Khi 1 đồng minh khác nhận Lá Chắn, trao Lá Chắn cho ta trong vòng này nếu ta chưa có.",Rare,['Ionia'],2,Bài quân,30
06PZ032,Máy Hát Lạch Cạch,Chọn 1 trong 2 bài phép 2 tiêu hao mới để tạo trên tay và giảm tiêu hao của lá đó còn 0 trong vòng này. Lặp lại thêm hai lần nữa.,Epic,['PiltoverZaun'],7,Bài phép,120
06PZ042,Ác Nhân Không Cầu Toàn,Xuất Trận: Chọn 1 lá bài trên tay. Tạo 4 bản sao y hệt của lá bài đó trong bộ bài và giảm 1 tiêu hao của chúng.,Epic,['PiltoverZaun'],4,Bài quân,120
06PZ025,Cô Độc,"Khi ta được triệu hồi, triệu hồi 1 Yêu Linh ngẫu nhiên.
Khi ngươi triệu hồi 1 đồng minh 1 tiêu hao, ban 1 đặc điểm ngẫu nhiên cho đồng minh đó.",Rare,['PiltoverZaun'],5,Bài quân,30
06PZ043,Đá Tưởng Ký Piltover,"Tạo trên tay 1 lá Dư Chấn, Máy Biến Hình Hextech hoặc Ngày Tiến Bộ! Phù Du.",Rare,['PiltoverZaun'],1,Bài phép,30
06PZ027,Lời Mời Kín Đáo,Tạo trên tay 1 lá Nhân Vật Đáng Ngờ hoặc Hóa-Tặc Nghệ Sĩ Phù Du và giảm 1 tiêu hao của lá bài đó.,Common,['PiltoverZaun'],2,Bài phép,10
06PZ038,Áo Tàng Hình Lượm Được,"Ban Huyền Ảo và ""Tấn Công Nhà Chính: Rút 1 lá"" cho 1 đồng minh.",Common,['PiltoverZaun'],3,Bài phép,10
06PZ039,Phế Liệu Thu Lượm,"Để sử dụng, bỏ tối đa 2 lá bài. Tạo số lượng tùy tùng tương ứng có +1 tiêu hao từ khu vực đồng minh và giảm 1 tiêu hao của chúng.",Rare,['PiltoverZaun'],2,Bài phép,30
06BW006,Illaoi,"Tấn Công: Triệu Gọi 1 Xúc Tu, sau đó cộng Sức Mạnh của lá Xúc Tu mạnh nhất của ngươi cho ta trong vòng này.",Champion,['Bilgewater'],4,Bài quân,300
06BW006T1,Illaoi,"Khi ngươi Triệu Gọi, tăng giá trị của nó thêm 1.
Tấn Công: Triệu Gọi 1 Xúc Tu, sau đó hồi đầy máu cho lá Xúc Tu mạnh nhất và cộng chỉ số của lá bài đó cho ta trong vòng này.",None,['Bilgewater'],4,Bài quân,0
06BW006T2,Xúc Tu Tàn Phá Của Illaoi,"Triệu Gọi 2 Xúc Tu, sau đó lá Xúc Tu mạnh nhất của ngươi và 1 kẻ địch ra đòn đánh lẫn nhau.
Tạo 1 lá Illaoi trong bộ bài.",None,['Bilgewater'],3,Bài phép,0
06BW006T3,Xúc Tu,,None,['Bilgewater'],1,Bài quân,0
06BW036,Chuột Cầu Cảng,Ta nhận +1|+0 với mỗi vòng đấu mà ngươi gây sát thương lên Nhà Chính của đối thủ.,Epic,['Bilgewater'],2,Bài quân,120
06BW038,Ngà Khổng Lồ,"Khi ngươi rơi vào trạng thái Sâu Thẳm, hồi 3 máu cho đồng minh và Nhà Chính. 
",Common,['Bilgewater'],4,Bài quân,10
06BW030,Con Mắt Của Nagakabouros,"Triệu Gọi 2 Xúc Tu.
Rút 2 lá bài.",Common,['Bilgewater'],5,Bài phép,10
06BW011,Nagakabouros,"Khi ta được triệu hồi hoặc Bắt Đầu Vòng Đấu: Triệu Gọi 2 Xúc Tu. Sau đó, nếu Xúc Tu mạnh nhất của ngươi có 12+ Sức Mạnh, tạo trên tay 1 lá Nagakabouros Thịnh Nộ.",Epic,['Bilgewater'],8,Bài quân,120
06BW011T1,Nagakabouros Thịnh Nộ,Nagakabouros phát động tấn công với 4 Xúc Tu Của Nagakabouros.,None,['Bilgewater'],0,Bài phép,0
06BW011T5,Xúc Tu Của Nagakabouros,"Khi ta được triệu hồi, tăng chỉ số và đặc điểm của ta lên bằng với Xúc Tu mạnh nhất của ngươi.",None,['Bilgewater'],1,Bài quân,0
06BW011T4,Xúc Tu Của Nagakabouros,"Khi ta được triệu hồi, tăng chỉ số và đặc điểm của ta lên bằng với Xúc Tu mạnh nhất của ngươi.",None,['Bilgewater'],1,Bài quân,0
06BW011T3,Xúc Tu Của Nagakabouros,"Khi ta được triệu hồi, tăng chỉ số và đặc điểm của ta lên bằng với Xúc Tu mạnh nhất của ngươi.",None,['Bilgewater'],1,Bài quân,0
06BW011T2,Xúc Tu Của Nagakabouros,"Khi ta được triệu hồi, tăng chỉ số và đặc điểm của ta lên bằng với Xúc Tu mạnh nhất của ngươi.",None,['Bilgewater'],1,Bài quân,0
06BW021,Thủy Thần Thuyết Giáo,"Gây 3 sát thương lên 1 bài quân địch.
Triệu Gọi 3 Xúc Tu.
Gây 1 sát thương lên Nhà Chính của đối thủ.",Epic,['Bilgewater'],6,Bài phép,120
06BW045,Máu Trong Nước,"Gây 1 sát thương lên 1 đối tượng bất kỳ, sau đó Tiến Công.",Common,['Bilgewater'],5,Bài phép,10
